,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13
5970,5970,1,2.0,4,5.0,1.0,5.0,1,2.0,0,1.0,1.0,3.0,1.0,8
5972,5972,1,5.0,4,5.0,3.0,5.0,1,2.0,0,1.0,1.0,1.0,1.0,6
5973,5973,1,1.0,6,3.0,8.0,5.0,3,3.0,0,1.0,1.0,7.0,1.0,7
5974,5974,1,5.0,4,5.0,1.0,3.0,1,1.0,0,2.0,3.0,8.0,3.0,5
5975,5975,2,5.0,1,2.0,6.0,5.0,1,9.0,6,3.0,1.0,7.0,1.0,1
5976,5976,1,5.0,3,3.0,3.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,4
5977,5977,2,5.0,2,3.0,9.0,4.0,1,3.0,1,3.0,3.0,6.0,1.0,1
5978,5978,1,3.0,3,4.0,1.0,5.0,1,2.0,0,2.0,1.0,3.0,1.0,7
5979,5979,2,1.0,3,6.0,1.0,2.0,2,3.0,1,1.0,1.0,7.0,1.0,7
5980,5980,1,1.0,6,5.0,1.0,5.0,2,2.0,0,1.0,1.0,5.0,1.0,8
5981,5981,2,3.0,4,4.0,4.0,4.0,1,4.0,0,2.0,2.0,7.0,1.0,4
5982,5982,1,5.0,2,4.0,6.0,5.0,1,5.0,3,3.0,1.0,7.0,1.0,1
5983,5983,1,2.0,4,3.0,8.0,5.0,3,2.0,0,2.0,3.0,7.0,1.0,1
5984,5984,2,5.0,2,3.0,4.0,5.0,1,8.0,1,2.0,1.0,5.0,1.0,2
5985,5985,1,2.0,4,5.0,9.0,4.0,2,3.0,2,1.0,1.0,7.0,1.0,4
5986,5986,1,5.0,1,2.0,2.0,5.0,1,6.0,2,3.0,1.0,7.0,1.0,1
5987,5987,1,2.0,6,5.0,8.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,8
5988,5988,1,5.0,5,5.0,2.0,4.0,1,1.0,0,2.0,3.0,7.0,1.0,5
5989,5989,2,5.0,1,2.0,6.0,4.0,1,4.0,3,3.0,2.0,5.0,1.0,1
5990,5990,2,1.0,3,4.0,4.0,5.0,1,4.0,0,2.0,2.0,3.0,1.0,5
5992,5992,1,5.0,2,3.0,2.0,5.0,1,8.0,3,3.0,1.0,5.0,2.0,8
5993,5993,1,1.0,5,3.0,1.0,5.0,2,4.0,1,1.0,1.0,7.0,1.0,8
5994,5994,2,1.0,6,5.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,9
5995,5995,2,5.0,3,5.0,1.0,3.0,1,2.0,0,2.0,3.0,7.0,1.0,4
5996,5996,2,5.0,2,5.0,1.0,5.0,1,1.0,0,2.0,1.0,7.0,1.0,4
5997,5997,1,1.0,3,3.0,3.0,5.0,3,6.0,4,2.0,1.0,5.0,2.0,8
5998,5998,2,2.0,3,5.0,1.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,9
5999,5999,2,1.0,3,6.0,1.0,5.0,2,2.0,0,2.0,3.0,5.0,1.0,8
6000,6000,2,3.0,3,4.0,1.0,5.0,1,4.0,2,2.0,3.0,7.0,1.0,1
6001,6001,2,1.0,4,4.0,5.0,5.0,3,3.0,1,1.0,1.0,7.0,1.0,8
6002,6002,1,1.0,3,5.0,1.0,5.0,2,4.0,2,2.0,1.0,7.0,1.0,9
6003,6003,2,5.0,1,2.0,2.0,5.0,1,5.0,3,3.0,1.0,5.0,1.0,8
6004,6004,1,2.0,5,3.0,8.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,6
6005,6005,1,1.0,2,3.0,3.0,3.0,2,2.0,0,2.0,3.0,5.0,1.0,1
6006,6006,2,1.0,5,4.0,1.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,9
6007,6007,2,5.0,1,2.0,6.0,4.0,1,3.0,1,3.0,5.0,7.0,1.0,1
6008,6008,2,1.0,3,4.0,4.0,5.0,2,4.0,2,2.0,1.0,7.0,1.0,7
6010,6010,1,1.0,5,5.0,1.0,5.0,2,4.0,1,1.0,1.0,5.0,2.0,9
6011,6011,1,5.0,3,3.0,1.0,3.0,1,4.0,0,2.0,3.0,7.0,1.0,8
6012,6012,1,1.0,6,5.0,1.0,4.0,2,3.0,0,1.0,1.0,3.0,1.0,8
6013,6013,1,1.0,3,4.0,1.0,3.0,1,2.0,0,2.0,3.0,5.0,2.0,7
6014,6014,2,5.0,4,6.0,1.0,4.0,1,1.0,0,1.0,5.0,7.0,1.0,8
6015,6015,2,2.0,2,5.0,9.0,1.0,3,4.0,0,2.0,3.0,5.0,1.0,1
6016,6016,2,4.0,7,4.0,8.0,4.0,1,1.0,0,1.0,1.0,7.0,1.0,1
6017,6017,2,5.0,1,2.0,6.0,5.0,1,3.0,2,3.0,1.0,3.0,1.0,1
6018,6018,2,5.0,2,4.0,2.0,5.0,1,3.0,0,3.0,1.0,7.0,1.0,8
6019,6019,1,1.0,3,3.0,3.0,2.0,2,2.0,0,2.0,1.0,5.0,2.0,5
6020,6020,2,1.0,5,4.0,4.0,5.0,2,5.0,3,2.0,3.0,3.0,1.0,7
6021,6021,2,4.0,7,6.0,8.0,5.0,1,1.0,0,1.0,4.0,2.0,1.0,8
6023,6023,2,5.0,1,1.0,6.0,5.0,1,4.0,0,3.0,1.0,5.0,1.0,1
6024,6024,1,1.0,4,5.0,1.0,5.0,2,4.0,2,2.0,1.0,8.0,1.0,8
6026,6026,1,5.0,2,5.0,1.0,2.0,1,1.0,0,2.0,1.0,7.0,1.0,5
6027,6027,2,1.0,4,3.0,4.0,5.0,2,4.0,0,1.0,1.0,6.0,1.0,7
6028,6028,1,5.0,2,4.0,6.0,3.0,1,2.0,0,2.0,5.0,7.0,1.0,1
6029,6029,2,5.0,1,2.0,6.0,2.0,1,2.0,1,3.0,3.0,3.0,1.0,1
6030,6030,1,2.0,2,4.0,3.0,2.0,2,5.0,3,2.0,3.0,5.0,2.0,2
6031,6031,2,2.0,2,4.0,4.0,4.0,2,3.0,0,1.0,2.0,8.0,3.0,7
6032,6032,2,2.0,2,4.0,6.0,3.0,1,2.0,0,2.0,1.0,7.0,1.0,2
6033,6033,1,2.0,2,4.0,3.0,4.0,1,2.0,0,2.0,3.0,3.0,1.0,6
6034,6034,2,1.0,3,2.0,5.0,4.0,3,4.0,2,2.0,1.0,7.0,1.0,7
6035,6035,2,1.0,5,3.0,4.0,5.0,2,2.0,0,2.0,3.0,8.0,2.0,7
6036,6036,2,1.0,2,4.0,1.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,2
6037,6037,1,5.0,6,5.0,1.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,6
6038,6038,1,5.0,2,3.0,3.0,5.0,1,5.0,2,3.0,1.0,3.0,1.0,2
6039,6039,1,5.0,2,3.0,7.0,5.0,1,6.0,2,3.0,1.0,7.0,1.0,1
6040,6040,2,5.0,2,4.0,4.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,5
6041,6041,2,4.0,5,6.0,8.0,5.0,1,4.0,0,1.0,1.0,7.0,1.0,4
6042,6042,2,1.0,3,4.0,9.0,2.0,3,2.0,0,2.0,3.0,7.0,1.0,7
6043,6043,1,3.0,5,3.0,3.0,5.0,1,1.0,0,2.0,3.0,3.0,1.0,7
6044,6044,1,1.0,3,6.0,6.0,2.0,3,2.0,0,2.0,3.0,1.0,1.0,1
6045,6045,2,1.0,5,4.0,1.0,5.0,2,5.0,0,1.0,1.0,7.0,1.0,6
6046,6046,1,3.0,6,2.0,8.0,5.0,1,1.0,0,2.0,1.0,3.0,1.0,1
6047,6047,1,3.0,4,2.0,3.0,4.0,1,2.0,0,3.0,3.0,5.0,2.0,1
6048,6048,2,1.0,2,3.0,5.0,4.0,3,4.0,0,2.0,1.0,3.0,1.0,2
6049,6049,2,1.0,2,3.0,1.0,5.0,2,2.0,0,2.0,3.0,3.0,1.0,3
6050,6050,2,3.0,2,4.0,1.0,3.0,1,1.0,0,1.0,1.0,8.0,1.0,6
6051,6051,1,5.0,2,3.0,6.0,3.0,1,3.0,0,3.0,3.0,6.0,3.0,1
6052,6052,1,2.0,3,2.0,3.0,5.0,1,5.0,3,3.0,1.0,5.0,1.0,5
6054,6054,1,2.0,2,4.0,6.0,3.0,1,2.0,0,2.0,3.0,7.0,1.0,2
6055,6055,2,4.0,7,4.0,8.0,2.0,1,1.0,0,1.0,4.0,7.0,1.0,1
6056,6056,2,1.0,2,3.0,5.0,3.0,3,4.0,2,2.0,1.0,7.0,1.0,5
6057,6057,1,1.0,4,4.0,4.0,4.0,2,5.0,2,1.0,1.0,3.0,1.0,7
6058,6058,2,3.0,4,6.0,1.0,4.0,1,1.0,0,1.0,2.0,7.0,1.0,8
6059,6059,1,5.0,2,3.0,2.0,5.0,1,3.0,0,3.0,2.0,7.0,1.0,6
6060,6060,1,5.0,2,4.0,6.0,1.0,1,1.0,0,2.0,3.0,7.0,3.0,1
6061,6061,2,5.0,1,1.0,6.0,4.0,1,4.0,2,3.0,3.0,3.0,1.0,1
6062,6062,2,1.0,4,4.0,4.0,5.0,2,3.0,0,1.0,4.0,1.0,1.0,5
6063,6063,1,5.0,3,4.0,4.0,5.0,1,3.0,0,1.0,1.0,7.0,1.0,6
6064,6064,2,5.0,3,6.0,1.0,1.0,1,1.0,0,2.0,3.0,7.0,1.0,6
6065,6065,2,1.0,3,3.0,4.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
6066,6066,1,5.0,4,4.0,4.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,5
6067,6067,2,1.0,5,4.0,1.0,5.0,2,2.0,2,1.0,1.0,7.0,1.0,7
6068,6068,1,5.0,2,4.0,6.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,1
6069,6069,2,1.0,3,6.0,4.0,4.0,2,3.0,1,2.0,3.0,5.0,1.0,1
6070,6070,2,1.0,4,5.0,1.0,4.0,3,3.0,1,2.0,1.0,8.0,1.0,2
6071,6071,2,5.0,2,3.0,3.0,5.0,1,5.0,1,2.0,3.0,3.0,1.0,3
6072,6072,1,1.0,3,5.0,1.0,5.0,2,3.0,1,1.0,1.0,3.0,1.0,8
6073,6073,2,5.0,2,4.0,4.0,5.0,1,3.0,0,2.0,1.0,7.0,1.0,4
6075,6075,1,1.0,7,4.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,6
6076,6076,1,1.0,6,3.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,5
6077,6077,1,1.0,5,1.0,9.0,3.0,2,6.0,4,2.0,3.0,5.0,2.0,1
6078,6078,1,1.0,4,4.0,1.0,5.0,3,5.0,3,1.0,1.0,7.0,1.0,8
6079,6079,2,5.0,3,4.0,4.0,4.0,1,1.0,0,1.0,1.0,7.0,1.0,4
6080,6080,1,5.0,3,3.0,7.0,3.0,1,1.0,0,1.0,3.0,3.0,1.0,7
6081,6081,2,4.0,4,4.0,1.0,2.0,1,2.0,0,2.0,1.0,7.0,1.0,4
6083,6083,2,5.0,4,3.0,9.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,1
6084,6084,2,1.0,5,4.0,2.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,7
6085,6085,1,5.0,2,3.0,3.0,5.0,1,1.0,0,2.0,1.0,7.0,1.0,4
6086,6086,2,5.0,2,4.0,6.0,5.0,1,4.0,0,2.0,5.0,7.0,1.0,1
6088,6088,2,1.0,5,4.0,5.0,5.0,3,3.0,0,1.0,1.0,7.0,1.0,9
6089,6089,1,5.0,1,2.0,6.0,3.0,1,3.0,1,3.0,3.0,7.0,1.0,1
6090,6090,1,1.0,3,4.0,1.0,2.0,2,5.0,2,2.0,1.0,7.0,1.0,6
6091,6091,2,5.0,2,4.0,6.0,5.0,1,4.0,1,3.0,1.0,7.0,1.0,8
6093,6093,2,1.0,2,5.0,1.0,2.0,2,2.0,0,2.0,3.0,7.0,1.0,7
6094,6094,2,2.0,3,4.0,1.0,2.0,1,2.0,0,2.0,1.0,7.0,1.0,7
6095,6095,2,5.0,3,4.0,6.0,3.0,1,4.0,1,2.0,5.0,7.0,1.0,3
6096,6096,2,5.0,1,2.0,3.0,3.0,1,5.0,2,3.0,3.0,2.0,1.0,2
6097,6097,1,1.0,4,5.0,1.0,5.0,2,4.0,1,1.0,1.0,7.0,1.0,9
6098,6098,2,5.0,3,5.0,4.0,4.0,1,3.0,0,1.0,1.0,7.0,1.0,7
6099,6099,1,5.0,2,4.0,6.0,5.0,1,9.0,6,3.0,1.0,7.0,1.0,9
6100,6100,1,5.0,3,5.0,1.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,8
6101,6101,2,5.0,2,3.0,6.0,5.0,1,4.0,0,3.0,1.0,5.0,1.0,8
6102,6102,2,3.0,3,4.0,4.0,3.0,1,3.0,0,1.0,1.0,7.0,1.0,8
6103,6103,2,5.0,2,3.0,6.0,5.0,1,4.0,0,3.0,1.0,2.0,1.0,8
6104,6104,2,2.0,3,3.0,1.0,3.0,1,2.0,0,1.0,2.0,7.0,1.0,6
6105,6105,2,4.0,7,3.0,8.0,4.0,1,1.0,0,1.0,1.0,7.0,1.0,2
6106,6106,1,5.0,2,5.0,1.0,4.0,1,1.0,0,3.0,1.0,7.0,1.0,1
6107,6107,1,5.0,4,6.0,7.0,5.0,1,1.0,0,2.0,3.0,3.0,3.0,7
6108,6108,2,5.0,2,2.0,9.0,5.0,1,2.0,0,3.0,1.0,7.0,1.0,1
6109,6109,1,5.0,2,3.0,7.0,2.0,1,2.0,0,2.0,3.0,7.0,1.0,2
6110,6110,1,1.0,7,4.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,5
6111,6111,2,5.0,1,2.0,6.0,3.0,1,4.0,3,3.0,1.0,7.0,1.0,1
6112,6112,2,1.0,6,4.0,1.0,5.0,2,3.0,0,1.0,1.0,3.0,1.0,8
6113,6113,2,5.0,3,4.0,9.0,5.0,1,1.0,0,2.0,2.0,7.0,1.0,1
6114,6114,1,5.0,2,3.0,2.0,4.0,1,4.0,0,3.0,1.0,7.0,1.0,5
6115,6115,1,5.0,3,3.0,3.0,4.0,1,1.0,0,2.0,2.0,7.0,1.0,4
6116,6116,1,1.0,3,4.0,1.0,3.0,3,2.0,0,1.0,1.0,7.0,1.0,8
6117,6117,2,5.0,2,3.0,2.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,3
6118,6118,2,2.0,2,4.0,6.0,3.0,1,2.0,0,2.0,3.0,7.0,1.0,2
6119,6119,2,1.0,3,4.0,1.0,4.0,2,3.0,1,2.0,1.0,7.0,1.0,7
6120,6120,2,1.0,4,5.0,1.0,5.0,2,4.0,2,1.0,1.0,7.0,1.0,8
6121,6121,2,3.0,4,3.0,1.0,5.0,1,2.0,0,1.0,4.0,7.0,1.0,5
6122,6122,1,1.0,4,5.0,2.0,5.0,2,2.0,0,1.0,1.0,7.0,2.0,8
6123,6123,2,1.0,4,6.0,1.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,9
6125,6125,2,5.0,2,2.0,6.0,5.0,1,4.0,1,3.0,1.0,7.0,1.0,1
6126,6126,2,1.0,2,4.0,6.0,5.0,3,2.0,0,2.0,3.0,5.0,1.0,6
6127,6127,1,2.0,4,6.0,1.0,2.0,2,3.0,1,2.0,3.0,7.0,1.0,8
6128,6128,2,1.0,5,4.0,1.0,5.0,2,6.0,4,1.0,1.0,5.0,1.0,6
6129,6129,2,5.0,2,4.0,2.0,3.0,1,5.0,2,3.0,1.0,7.0,1.0,1
6130,6130,1,5.0,4,5.0,1.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,6
6131,6131,2,1.0,4,1.0,5.0,5.0,1,4.0,2,3.0,1.0,5.0,2.0,2
6132,6132,1,1.0,4,5.0,3.0,5.0,3,4.0,2,1.0,1.0,7.0,1.0,6
6133,6133,1,5.0,2,4.0,3.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,3
6135,6135,1,3.0,4,3.0,7.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,4
6136,6136,2,1.0,3,4.0,1.0,3.0,2,3.0,1,2.0,1.0,7.0,1.0,7
6137,6137,1,5.0,4,5.0,3.0,4.0,1,1.0,0,2.0,3.0,7.0,1.0,7
6138,6138,1,3.0,3,3.0,2.0,3.0,1,1.0,1,2.0,1.0,8.0,1.0,4
6139,6139,2,5.0,1,2.0,6.0,2.0,1,5.0,3,3.0,1.0,7.0,1.0,1
6140,6140,2,2.0,3,5.0,4.0,3.0,1,2.0,0,2.0,3.0,7.0,1.0,4
6141,6141,2,3.0,3,4.0,9.0,4.0,1,5.0,1,3.0,1.0,7.0,1.0,1
6142,6142,1,3.0,6,4.0,8.0,4.0,1,1.0,0,1.0,2.0,7.0,1.0,3
6143,6143,1,1.0,5,5.0,1.0,4.0,2,2.0,0,1.0,2.0,7.0,1.0,9
6144,6144,2,5.0,2,2.0,6.0,5.0,1,8.0,3,2.0,1.0,5.0,2.0,8
6145,6145,2,5.0,2,3.0,6.0,5.0,1,6.0,0,3.0,1.0,7.0,1.0,1
6146,6146,2,3.0,4,6.0,1.0,2.0,1,3.0,0,2.0,5.0,2.0,3.0,5
6147,6147,2,5.0,1,2.0,6.0,5.0,1,3.0,2,3.0,3.0,7.0,1.0,1
6148,6148,1,5.0,3,4.0,3.0,5.0,1,1.0,0,2.0,3.0,3.0,1.0,4
6149,6149,2,5.0,1,1.0,6.0,3.0,1,5.0,3,3.0,2.0,2.0,3.0,1
6150,6150,2,5.0,1,1.0,6.0,5.0,1,3.0,1,3.0,1.0,7.0,1.0,1
6151,6151,1,1.0,3,3.0,3.0,5.0,3,5.0,3,1.0,1.0,7.0,1.0,6
6152,6152,1,5.0,2,3.0,6.0,1.0,1,1.0,0,2.0,3.0,7.0,1.0,1
6153,6153,1,5.0,2,4.0,3.0,5.0,1,4.0,0,3.0,1.0,3.0,1.0,8
6154,6154,1,1.0,2,6.0,6.0,3.0,2,2.0,0,2.0,3.0,7.0,2.0,4
6156,6156,2,1.0,5,5.0,1.0,5.0,2,6.0,3,1.0,1.0,7.0,1.0,7
6157,6157,2,2.0,3,4.0,4.0,5.0,2,4.0,0,2.0,1.0,7.0,1.0,6
6158,6158,2,5.0,1,2.0,6.0,4.0,1,4.0,2,3.0,1.0,7.0,1.0,1
6159,6159,2,2.0,3,3.0,9.0,5.0,1,3.0,0,1.0,1.0,7.0,1.0,4
6160,6160,2,1.0,4,3.0,1.0,3.0,2,6.0,4,1.0,1.0,7.0,1.0,7
6161,6161,2,5.0,2,3.0,6.0,5.0,1,7.0,0,3.0,1.0,7.0,1.0,4
6162,6162,1,1.0,4,4.0,1.0,5.0,2,5.0,3,1.0,1.0,5.0,2.0,8
6163,6163,2,5.0,4,5.0,1.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,5
6164,6164,1,5.0,2,4.0,6.0,2.0,1,3.0,1,2.0,3.0,5.0,2.0,4
6165,6165,2,5.0,2,4.0,6.0,4.0,1,4.0,1,3.0,1.0,7.0,1.0,1
6166,6166,2,5.0,4,4.0,4.0,4.0,1,1.0,0,2.0,3.0,7.0,1.0,3
6167,6167,1,1.0,6,6.0,1.0,5.0,3,4.0,0,1.0,1.0,7.0,1.0,9
6168,6168,1,1.0,3,4.0,1.0,5.0,2,2.0,0,2.0,1.0,7.0,1.0,8
6170,6170,1,5.0,3,4.0,1.0,5.0,1,1.0,0,2.0,3.0,5.0,1.0,6
6171,6171,2,1.0,7,4.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,4
6172,6172,2,1.0,5,5.0,1.0,2.0,2,4.0,2,1.0,1.0,7.0,1.0,9
6173,6173,1,5.0,3,4.0,2.0,2.0,1,2.0,0,2.0,3.0,7.0,1.0,7
6174,6174,2,5.0,2,3.0,2.0,5.0,1,1.0,0,3.0,1.0,3.0,1.0,8
6175,6175,1,5.0,3,5.0,9.0,2.0,1,4.0,0,2.0,3.0,6.0,3.0,1
6176,6176,1,5.0,2,3.0,6.0,4.0,1,3.0,0,2.0,1.0,7.0,1.0,5
6177,6177,2,1.0,5,4.0,1.0,5.0,2,3.0,0,1.0,1.0,7.0,1.0,8
6178,6178,1,1.0,7,3.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,6
6179,6179,1,1.0,3,5.0,6.0,1.0,2,2.0,0,2.0,3.0,2.0,3.0,1
6181,6181,1,2.0,4,4.0,1.0,4.0,1,1.0,0,2.0,3.0,3.0,1.0,8
6182,6182,2,5.0,1,2.0,6.0,5.0,1,4.0,2,3.0,3.0,5.0,1.0,1
6183,6183,2,1.0,3,3.0,5.0,3.0,3,3.0,1,2.0,1.0,5.0,1.0,2
6184,6184,1,1.0,3,4.0,4.0,3.0,2,3.0,0,2.0,3.0,5.0,2.0,3
6185,6185,1,5.0,3,5.0,1.0,2.0,1,1.0,1,2.0,2.0,5.0,1.0,3
6186,6186,1,5.0,2,4.0,2.0,5.0,1,3.0,0,2.0,1.0,7.0,1.0,6
6187,6187,1,5.0,4,5.0,1.0,5.0,1,2.0,0,2.0,1.0,7.0,1.0,7
6188,6188,1,5.0,2,4.0,1.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,3
6189,6189,1,2.0,3,4.0,1.0,3.0,1,2.0,0,2.0,1.0,7.0,1.0,7
6190,6190,1,1.0,6,4.0,4.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,7
6191,6191,1,5.0,1,2.0,3.0,1.0,1,1.0,6,3.0,2.0,3.0,2.0,1
6192,6192,1,5.0,2,4.0,2.0,5.0,1,5.0,0,3.0,1.0,7.0,1.0,2
6193,6193,2,1.0,4,4.0,5.0,5.0,3,5.0,3,1.0,1.0,3.0,1.0,5
6194,6194,1,1.0,4,5.0,1.0,4.0,2,4.0,2,1.0,1.0,7.0,1.0,8
6195,6195,2,5.0,2,5.0,1.0,2.0,1,2.0,0,2.0,3.0,7.0,1.0,4
6196,6196,2,2.0,3,4.0,1.0,2.0,3,2.0,0,2.0,3.0,2.0,1.0,3
6197,6197,1,5.0,2,5.0,6.0,4.0,1,3.0,0,3.0,1.0,3.0,2.0,8
6198,6198,1,5.0,4,6.0,8.0,4.0,1,1.0,0,2.0,3.0,7.0,1.0,5
6199,6199,1,5.0,2,3.0,4.0,3.0,1,1.0,0,2.0,2.0,7.0,1.0,5
6200,6200,2,5.0,1,2.0,2.0,4.0,1,2.0,1,2.0,3.0,7.0,1.0,5
6202,6202,2,5.0,1,2.0,6.0,3.0,1,8.0,3,3.0,1.0,8.0,1.0,1
6204,6204,2,1.0,4,4.0,1.0,5.0,2,4.0,2,2.0,2.0,7.0,1.0,9
6205,6205,2,1.0,2,4.0,4.0,5.0,2,2.0,0,2.0,3.0,7.0,1.0,4
6207,6207,2,5.0,2,4.0,4.0,2.0,1,1.0,0,2.0,3.0,2.0,3.0,3
6208,6208,1,2.0,4,5.0,1.0,2.0,1,2.0,0,2.0,3.0,7.0,1.0,8
6209,6209,1,2.0,3,5.0,1.0,5.0,1,4.0,1,2.0,2.0,7.0,1.0,8
6210,6210,1,1.0,3,2.0,4.0,5.0,2,3.0,1,1.0,4.0,7.0,1.0,7
6211,6211,2,1.0,4,3.0,2.0,5.0,2,4.0,2,2.0,1.0,7.0,1.0,6
6212,6212,2,4.0,7,4.0,8.0,5.0,1,1.0,0,1.0,2.0,7.0,1.0,2
6213,6213,2,3.0,3,4.0,9.0,5.0,1,2.0,1,2.0,2.0,7.0,1.0,1
6214,6214,1,5.0,1,2.0,6.0,5.0,1,5.0,3,3.0,1.0,7.0,1.0,1
6215,6215,1,5.0,3,4.0,1.0,2.0,1,3.0,0,2.0,3.0,7.0,1.0,4
6216,6216,1,2.0,2,4.0,6.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,3
6217,6217,2,4.0,7,3.0,8.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,3
6218,6218,2,1.0,3,2.0,9.0,5.0,3,4.0,0,2.0,1.0,8.0,1.0,6
6219,6219,2,3.0,6,4.0,4.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,4
6220,6220,1,5.0,3,5.0,9.0,2.0,1,3.0,1,2.0,3.0,7.0,1.0,2
6221,6221,2,5.0,2,3.0,4.0,2.0,1,1.0,0,2.0,2.0,7.0,1.0,3
6222,6222,2,5.0,2,3.0,4.0,3.0,1,3.0,1,2.0,3.0,7.0,1.0,4
6223,6223,1,3.0,4,5.0,1.0,4.0,1,2.0,0,2.0,1.0,3.0,1.0,7
6224,6224,2,4.0,5,4.0,4.0,5.0,1,4.0,2,1.0,1.0,5.0,1.0,8
6225,6225,2,1.0,3,4.0,1.0,1.0,3,2.0,0,2.0,3.0,7.0,1.0,4
6226,6226,2,1.0,4,3.0,5.0,3.0,3,4.0,2,2.0,1.0,7.0,1.0,7
6227,6227,1,1.0,3,4.0,3.0,4.0,2,3.0,1,1.0,1.0,7.0,1.0,6
6228,6228,2,5.0,1,1.0,6.0,5.0,1,6.0,2,3.0,1.0,5.0,1.0,1
6230,6230,2,5.0,1,2.0,6.0,5.0,1,4.0,2,3.0,1.0,3.0,1.0,1
6231,6231,2,1.0,6,3.0,8.0,4.0,3,2.0,0,1.0,1.0,7.0,1.0,4
6232,6232,2,1.0,3,5.0,5.0,3.0,3,3.0,1,2.0,3.0,7.0,1.0,2
6233,6233,1,1.0,5,4.0,2.0,5.0,2,4.0,0,1.0,1.0,7.0,1.0,9
6234,6234,1,2.0,4,3.0,3.0,5.0,3,2.0,0,2.0,3.0,7.0,1.0,4
6235,6235,2,1.0,4,4.0,2.0,5.0,2,4.0,1,1.0,1.0,7.0,1.0,7
6236,6236,2,1.0,3,5.0,2.0,4.0,2,4.0,2,1.0,2.0,3.0,1.0,7
6237,6237,2,1.0,6,3.0,5.0,5.0,3,4.0,1,1.0,1.0,7.0,2.0,8
6238,6238,2,5.0,3,4.0,4.0,5.0,1,2.0,1,2.0,1.0,3.0,1.0,3
6240,6240,1,1.0,3,5.0,2.0,2.0,2,2.0,0,1.0,2.0,7.0,1.0,9
6241,6241,2,1.0,6,4.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,5
6242,6242,1,1.0,7,5.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,4
6243,6243,1,3.0,3,5.0,3.0,1.0,1,2.0,0,2.0,1.0,5.0,2.0,9
6245,6245,2,2.0,2,4.0,3.0,5.0,1,2.0,0,3.0,1.0,7.0,1.0,2
6246,6246,1,5.0,2,4.0,2.0,4.0,1,2.0,1,1.0,1.0,3.0,1.0,2
6247,6247,1,1.0,4,6.0,1.0,4.0,2,6.0,5,1.0,1.0,7.0,1.0,9
6248,6248,2,1.0,6,5.0,1.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,6
6249,6249,1,1.0,6,6.0,1.0,5.0,3,3.0,1,1.0,1.0,7.0,1.0,6
6250,6250,1,5.0,3,5.0,1.0,2.0,1,2.0,0,2.0,1.0,7.0,1.0,5
6251,6251,2,5.0,2,3.0,6.0,4.0,1,5.0,2,3.0,1.0,2.0,3.0,1
6252,6252,1,5.0,2,4.0,2.0,5.0,1,5.0,1,3.0,1.0,7.0,1.0,8
6254,6254,2,1.0,4,6.0,1.0,5.0,2,3.0,1,1.0,2.0,7.0,1.0,8
6255,6255,2,1.0,3,3.0,4.0,2.0,2,3.0,1,1.0,1.0,7.0,1.0,4
6256,6256,2,5.0,2,4.0,1.0,5.0,1,3.0,0,2.0,3.0,5.0,1.0,1
6257,6257,2,1.0,7,3.0,4.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,6
6258,6258,2,1.0,3,3.0,9.0,4.0,3,4.0,2,2.0,3.0,5.0,1.0,5
6259,6259,1,5.0,3,3.0,6.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,1
