,0,1,2,3,4,5,6,7,8,9,10,11,12,13
5586,2,1,5,6,1,2,2,2,0,1,1,2,1,9
5587,2,5,2,4,2,5,1,4,2,2,2,3,1,1
5588,2,1,4,4,5,5,2,5,2,1,1,7,1,8
5589,1,1,5,5,1,5,2,4,1,1,1,7,1,9
5590,2,5,2,4,6,5,1,6,1,3,1,8,1,1
5591,1,3,6,6,1,4,1,2,0,1,1,7,1,7
5592,1,2,2,6,6,1,1,2,0,2,3,7,1,1
5593,1,3,4,6,1,2,1,2,1,2,1,7,1,7
5594,1,5,2,3,2,,1,4,0,2,3,7,1,1
5595,1,5,3,5,1,5,1,2,0,2,1,1,1,6
5596,2,4,6,5,5,5,1,1,0,1,1,7,1,6
5597,1,5,3,4,1,5,1,1,0,2,2,7,1,7
5598,1,1,4,5,2,2,3,3,1,2,3,2,2,4
5599,1,5,2,3,2,1,1,6,1,2,3,7,1,8
5600,2,1,3,4,1,2,2,2,0,2,1,5,1,6
5601,2,5,2,2,6,5,1,5,2,3,1,3,1,1
5602,2,1,3,6,5,2,3,4,2,1,1,7,1,9
5603,1,1,2,4,2,5,2,2,0,2,3,5,1,8
5604,2,2,4,6,1,,1,4,2,,1,7,1,8
5605,1,5,1,2,2,5,1,2,1,3,3,7,1,1
5606,2,5,2,4,6,2,1,3,0,3,1,8,1,1
5607,1,5,1,2,6,4,1,4,2,3,1,8,1,1
5608,1,1,3,5,4,,2,3,1,2,2,3,1,7
5609,1,5,1,1,,5,1,6,4,3,1,5,1,1
5610,2,5,2,3,6,2,1,3,0,2,3,7,1,2
5611,2,5,5,1,6,2,1,1,0,2,5,3,1,8
5612,2,5,2,2,6,4,1,5,1,3,1,7,1,1
5613,2,5,2,4,1,5,1,1,0,2,3,7,1,2
5614,1,1,3,4,1,5,2,3,1,2,1,7,1,8
5615,1,2,3,3,3,5,1,2,0,2,1,7,1,5
5616,2,1,5,3,5,5,2,3,1,1,1,7,,6
5617,1,3,6,6,1,5,1,1,0,1,1,7,1,9
5618,2,1,4,5,1,5,2,4,4,2,1,1,1,9
5619,2,1,5,5,1,5,2,3,0,1,1,5,1,8
5620,1,5,3,3,1,5,1,1,0,2,3,7,1,5
5621,1,4,5,6,1,,1,1,0,1,1,7,1,6
5622,2,1,4,6,1,5,3,2,0,1,4,7,1,6
5623,2,1,4,1,3,5,2,8,4,2,1,5,2,1
5624,2,2,2,5,4,,1,,0,2,2,3,,6
5625,1,5,3,5,1,3,1,1,0,2,3,7,1,5
5626,1,2,2,3,9,5,2,2,0,2,3,,1,4
5627,2,5,3,5,1,1,1,1,0,2,3,3,1,6
5628,1,5,2,4,6,3,1,2,0,2,3,7,1,2
5629,2,5,2,4,6,5,1,,0,,,3,1,2
5630,2,1,7,2,8,5,3,2,0,1,2,7,1,6
5631,2,1,3,4,9,,2,2,0,1,1,2,1,3
5632,2,1,7,5,8,5,1,2,0,1,1,7,1,7
5633,1,5,2,6,1,3,1,1,0,2,3,3,1,7
5634,2,5,1,2,6,,1,4,2,3,4,7,1,1
5635,2,1,4,5,1,5,2,5,3,1,1,7,1,7
5636,2,1,2,3,2,1,2,2,0,2,3,3,1,5
5637,1,1,4,1,4,2,2,5,3,3,3,5,2,1
5638,1,2,2,3,1,3,2,2,0,1,2,7,1,8
5639,1,3,6,5,8,,1,5,0,1,4,1,2,1
5640,1,1,4,6,1,,2,4,2,1,1,2,1,8
5641,2,4,6,4,5,5,1,,0,1,1,8,1,6
5642,1,5,2,4,3,5,1,3,0,2,,1,1,2
5643,2,1,6,5,4,5,2,2,0,1,1,7,1,8
5644,2,3,4,5,1,5,1,1,0,1,1,7,1,8
5645,2,1,5,5,1,5,2,2,0,1,2,7,1,9
5646,2,5,4,4,1,5,1,1,0,2,3,7,1,6
5647,2,3,4,5,1,5,1,1,0,2,1,7,1,7
5648,1,3,3,4,1,5,1,1,0,1,1,2,1,6
5649,1,5,2,3,3,5,1,7,3,2,1,5,2,4
5650,2,4,5,6,6,5,1,3,2,1,,7,1,7
5651,1,1,3,4,1,5,2,4,2,1,1,5,2,8
5652,1,1,3,2,3,,2,,0,,1,5,2,6
5653,1,1,3,3,3,5,2,4,2,2,5,7,1,6
5654,2,5,2,4,6,5,1,5,1,2,3,7,1,1
5655,2,1,3,5,1,5,3,3,1,1,1,7,1,6
5656,2,5,5,4,1,5,1,,0,2,4,7,1,3
5657,2,5,4,6,1,2,1,1,0,2,2,7,1,8
5658,2,1,4,4,1,5,2,3,1,2,1,7,1,6
5659,1,5,2,3,9,,1,,0,3,1,7,1,1
5660,2,1,7,4,8,5,3,2,2,1,1,7,1,6
5661,2,1,3,5,1,5,2,2,0,2,1,7,1,4
5662,2,3,4,3,8,5,1,2,0,2,3,7,1,1
5663,2,1,7,2,5,5,3,2,0,1,1,7,1,2
5664,1,1,2,3,7,2,2,2,0,2,3,3,1,4
5665,1,5,3,5,6,4,1,1,0,2,3,5,1,2
5666,2,5,1,2,,2,1,4,2,3,,5,3,1
5667,1,5,2,4,6,5,1,3,0,3,,8,1,6
5668,2,1,4,5,5,4,2,4,2,1,1,2,3,6
5669,2,1,4,3,4,4,2,3,1,2,1,7,1,7
5670,1,5,2,4,,2,1,1,0,2,3,7,1,1
5671,1,5,1,2,3,,1,3,7,3,1,7,1,2
5672,1,5,3,6,1,2,1,1,0,2,3,2,1,6
5673,1,2,2,2,3,5,2,9,4,3,3,3,1,1
5674,2,1,3,4,1,5,2,4,2,1,1,7,1,9
5675,1,5,5,4,1,5,1,2,0,1,1,7,1,8
5676,2,1,3,3,3,5,2,2,0,2,1,7,1,6
5677,2,3,3,3,4,3,1,2,1,2,3,5,2,1
5678,2,5,5,3,4,5,1,3,0,3,1,7,,6
5679,1,5,2,3,6,5,1,4,1,3,1,2,1,1
5680,2,5,2,3,6,5,1,5,3,3,1,7,1,9
5681,1,2,5,5,5,5,1,2,0,2,3,7,1,6
5682,2,3,4,4,4,3,1,2,1,1,2,8,1,6
5683,2,5,3,6,1,5,1,1,0,1,2,7,1,6
5684,1,1,3,6,1,5,2,3,1,1,1,2,1,9
5685,2,1,7,4,8,,3,2,0,1,1,7,1,5
5686,2,5,2,5,1,2,1,1,0,2,3,7,1,3
5687,2,1,6,6,7,5,2,2,0,1,4,2,1,6
5688,1,1,2,4,1,5,2,2,0,2,3,7,1,7
5689,2,5,1,2,6,,1,4,2,3,1,7,1,1
5690,1,2,3,4,7,3,1,2,0,2,3,7,1,4
5691,1,5,7,3,8,5,1,3,0,,5,7,3,1
5692,2,5,1,2,6,2,1,8,3,3,1,7,1,1
5693,2,5,3,5,1,1,1,,0,2,3,7,1,4
5694,1,1,5,4,3,5,2,3,1,1,1,7,1,7
5695,2,5,2,2,9,,1,5,2,2,3,7,1,1
5696,1,5,3,3,1,4,1,2,0,2,1,7,1,3
5697,1,1,6,6,8,5,2,3,0,1,1,7,1,9
5698,2,1,4,5,2,5,2,4,2,1,1,7,1,8
5699,1,1,4,4,3,5,2,4,0,1,1,7,1,7
5700,1,1,2,4,1,2,2,2,0,2,3,7,1,8
5701,2,4,4,6,4,5,1,1,0,2,3,7,1,4
5702,1,2,2,5,6,5,2,4,1,2,1,7,,1
5703,1,5,2,4,9,2,1,,0,2,3,3,1,1
5704,2,5,2,4,6,,1,3,0,3,,7,1,1
5705,2,5,1,2,6,5,1,5,1,3,1,5,1,1
5706,1,1,4,5,1,4,3,2,0,1,1,2,1,8
5707,2,4,5,6,4,5,1,2,0,2,3,7,1,8
5708,2,5,3,5,1,4,1,1,0,2,2,7,1,6
5709,2,2,3,3,5,5,1,4,2,2,5,7,1,4
5710,1,1,4,3,1,5,2,4,2,1,4,5,1,9
5711,1,2,3,4,1,,1,,0,2,1,5,1,6
5712,2,1,4,6,4,5,2,4,1,1,1,7,1,9
5713,1,1,5,3,1,4,2,4,0,1,1,5,1,4
5714,1,5,2,4,6,2,1,3,0,2,3,7,1,1
5715,1,5,2,5,4,3,1,1,0,3,1,7,1,2
5716,2,3,3,6,,4,1,1,0,2,3,7,1,2
5717,1,5,3,4,1,5,1,3,0,2,3,7,3,4
5718,2,3,5,4,4,5,1,3,0,1,1,7,1,4
5719,2,5,2,3,1,5,1,4,0,3,1,7,1,1
5720,1,1,4,5,2,5,2,4,2,1,1,7,1,9
5721,1,1,6,1,3,,2,4,0,1,1,5,2,5
5722,1,1,4,3,2,5,2,3,1,1,1,7,1,8
5723,1,5,3,6,1,2,1,1,0,2,3,7,1,8
5724,1,1,4,4,1,5,3,5,3,2,3,7,1,6
5725,2,5,1,2,6,3,1,4,2,3,3,2,3,1
5726,2,5,1,2,6,5,1,,0,3,,7,1,1
5727,1,5,3,3,7,2,1,1,0,,5,7,1,2
5728,2,2,4,4,1,5,2,3,0,2,1,7,1,9
5729,1,,3,4,1,5,1,1,0,1,1,8,1,7
5730,1,5,2,3,5,,1,1,0,2,3,3,1,8
5731,1,1,4,4,1,5,2,3,0,1,1,7,1,7
5732,2,5,1,1,6,5,1,3,2,3,3,5,2,1
5733,2,1,3,3,4,2,2,4,2,2,3,3,1,6
5734,2,1,3,5,1,,2,2,0,2,3,7,1,7
5735,1,5,3,3,3,1,1,4,1,3,1,7,1,1
5736,1,5,2,2,3,2,1,4,0,1,1,5,1,3
5737,2,5,2,,2,2,1,2,0,3,2,7,1,1
5738,2,5,2,,6,5,1,3,0,2,3,3,1,2
5739,2,3,7,4,8,5,1,1,0,2,3,7,1,3
5740,2,5,2,3,2,2,1,4,0,2,3,7,1,2
5741,2,5,3,4,4,5,1,8,3,3,1,3,1,4
5742,2,1,3,4,5,5,2,,0,2,3,5,1,4
5743,2,5,2,3,2,3,1,2,0,2,5,7,1,2
5744,2,1,4,4,1,5,2,2,0,2,5,2,1,8
5745,2,5,2,4,6,5,1,3,0,3,1,2,1,1
5746,2,1,5,6,8,5,3,2,0,1,1,7,1,3
5747,2,1,3,3,1,5,2,3,1,2,3,3,1,6
5748,1,2,4,4,1,2,1,2,2,1,1,7,1,8
5749,2,3,7,4,8,5,1,1,0,2,3,7,1,6
5750,1,5,3,5,1,5,1,1,0,2,3,3,1,6
5751,1,1,6,6,8,5,3,2,0,1,5,7,1,8
5752,2,5,3,4,1,4,1,2,1,2,3,7,1,4
5753,2,5,2,4,1,5,1,2,0,2,3,7,1,4
5754,2,1,6,3,5,2,2,2,0,1,4,7,1,6
5755,1,5,3,4,7,5,1,4,0,1,1,7,1,7
5756,1,2,3,5,3,5,2,2,0,2,3,7,1,7
5757,1,5,1,2,6,5,1,3,1,3,1,7,1,1
5758,1,1,7,3,8,5,3,2,0,1,1,7,1,7
5759,2,5,4,3,1,3,1,1,0,2,3,7,1,6
5760,2,1,7,4,5,5,3,3,0,1,1,7,1,6
5761,2,1,6,3,8,5,3,,0,1,1,7,1,4
5762,2,3,4,6,1,5,1,1,0,1,2,7,1,8
5763,2,5,3,5,1,3,1,1,0,1,1,7,1,1
5764,1,2,5,4,5,,3,4,0,1,1,1,1,4
5765,2,2,3,5,1,3,1,1,0,2,3,8,1,1
5766,2,3,3,5,4,5,1,1,0,2,,7,,3
5767,2,1,5,4,1,4,2,2,0,2,1,7,1,8
5768,1,1,3,,7,2,2,,0,,,5,1,8
5769,1,3,4,5,1,5,1,1,0,1,2,7,1,8
5770,2,1,3,4,4,4,2,3,1,2,1,3,1,6
5771,1,2,2,4,3,5,1,2,0,2,3,7,1,1
5772,2,1,5,3,1,5,2,2,0,1,1,7,1,8
5773,2,1,3,4,6,3,3,4,2,1,1,7,1,8
5774,1,5,1,1,6,5,1,4,0,3,1,2,1,1
5775,1,1,4,6,1,5,2,2,0,1,5,7,1,9
5776,2,1,3,5,1,5,2,4,2,1,1,7,1,8
5777,2,3,7,2,8,5,1,1,0,1,4,,1,1
5778,1,2,3,5,1,2,2,2,0,1,1,7,1,9
5779,1,1,3,5,4,3,2,2,0,2,3,3,1,7
5780,1,5,3,3,7,3,1,1,0,2,3,2,1,6
5781,1,5,3,6,6,1,1,1,0,2,3,1,1,3
5782,2,1,6,6,5,5,3,2,0,1,1,7,1,8
5783,1,5,2,2,3,5,1,2,0,2,3,3,3,1
5784,2,1,6,3,5,5,3,4,1,1,1,7,1,8
5785,1,5,2,3,9,2,1,4,0,3,1,2,1,2
5786,1,1,5,6,1,4,2,7,4,2,1,8,1,5
5787,1,5,3,4,8,4,1,1,0,2,2,7,1,6
5788,2,1,6,6,2,5,3,3,0,1,1,7,1,9
5789,1,5,2,4,6,5,1,5,0,3,1,2,1,6
5790,2,5,2,6,6,,1,1,0,2,3,7,1,1
5791,1,5,1,2,2,5,1,3,1,3,1,7,1,8
5792,2,1,5,4,1,5,2,3,0,1,1,2,1,2
5793,1,1,6,2,3,5,2,3,0,1,2,7,1,4
5794,2,1,5,4,,5,2,2,0,1,1,7,1,9
5795,2,1,3,5,2,5,2,2,0,2,1,7,1,6
5796,2,1,2,5,1,1,2,2,0,2,3,7,1,6
5797,1,5,2,4,4,5,1,4,0,2,1,7,1,8
5798,2,5,2,4,4,5,1,,0,2,2,7,1,1
5799,1,2,3,5,1,1,2,,0,1,2,7,1,9
5800,2,1,6,3,2,5,2,3,0,1,1,7,,7
5801,2,1,3,5,2,3,3,2,0,2,5,7,1,2
5802,1,5,4,3,3,5,1,1,0,2,3,3,,5
5803,2,3,3,4,4,2,1,1,0,2,3,7,1,5
5804,2,5,3,4,1,3,1,3,0,2,5,7,1,6
5805,1,1,7,5,8,5,1,2,0,2,,7,,7
5806,2,3,7,3,8,5,1,,0,1,1,7,1,7
5807,2,5,1,2,6,5,1,4,2,3,1,7,1,1
5808,2,3,5,3,3,5,1,2,0,1,1,5,1,5
5809,2,5,1,2,6,5,1,4,2,3,1,7,1,1
5810,2,5,1,2,6,5,1,5,3,3,1,5,2,1
5811,2,1,3,5,5,3,3,3,1,1,1,7,1,9
5812,2,1,3,4,5,4,3,3,1,1,1,7,1,6
5813,1,5,2,4,6,2,1,3,0,3,3,7,1,9
5814,1,5,2,3,2,5,1,5,2,1,1,5,2,1
5815,2,1,3,5,1,5,2,4,2,1,1,5,1,8
5816,2,5,1,2,4,5,1,4,1,3,1,7,1,1
5817,2,2,5,4,4,5,1,2,0,2,3,7,1,4
5818,2,3,4,6,1,5,1,1,0,1,1,7,1,9
5819,2,1,4,4,5,,3,6,4,1,1,7,1,8
5820,1,5,2,4,2,5,1,6,3,3,1,7,1,1
5821,1,1,5,4,3,5,2,5,2,1,1,3,1,8
5822,1,5,2,3,3,5,1,1,0,2,3,7,1,3
5823,1,1,4,5,1,5,2,3,1,1,1,7,1,9
5824,2,5,2,3,4,5,1,7,2,1,1,5,1,1
5825,1,1,3,4,4,3,2,2,0,2,3,3,1,7
5826,2,1,4,3,5,3,3,6,4,1,1,7,,8
5827,2,5,1,2,6,2,1,3,1,3,1,7,1,1
5828,2,1,5,6,1,5,2,5,1,1,1,7,1,8
5829,1,5,3,6,2,4,1,1,0,1,1,2,3,6
5830,1,1,5,6,1,4,2,2,0,1,1,3,1,9
5831,2,5,2,4,4,1,1,2,0,2,3,7,1,1
5832,2,5,2,4,4,5,1,5,2,3,1,7,1,7
5833,2,3,4,3,3,,1,1,0,2,3,7,1,2
5834,2,1,6,4,5,5,1,2,0,1,2,5,2,7
5835,1,,2,3,2,5,1,4,2,2,1,7,1,1
5836,2,2,2,4,1,5,1,4,0,1,5,7,1,8
5837,2,1,5,2,4,5,2,,0,2,1,7,1,7
5838,1,4,5,3,1,5,1,3,2,1,1,5,1,8
5839,1,5,2,3,7,2,1,1,0,,5,5,,5
5840,2,5,2,4,6,5,1,4,0,3,1,7,3,9
5841,1,,1,2,6,,1,4,0,3,,7,1,1
5842,2,5,1,2,6,5,1,4,1,3,1,7,1,1
5843,2,,5,4,3,5,2,2,0,1,,5,1,7
5844,2,5,3,5,1,2,1,2,0,2,5,7,1,4
5845,2,2,6,2,5,5,3,2,0,2,1,7,1,1
5846,1,5,1,2,6,5,1,,0,3,1,7,1,1
5847,2,1,3,3,4,5,2,4,2,2,1,5,2,7
5848,1,1,4,6,1,5,2,4,2,1,1,5,2,8
5849,1,1,4,4,1,5,2,3,0,1,5,7,1,9
5850,1,1,2,3,7,,2,2,0,2,3,5,1,8
5851,2,1,6,5,5,5,3,2,0,1,1,7,1,8
5852,1,5,1,2,6,5,1,3,1,3,1,2,1,1
5853,2,4,6,3,1,5,1,5,2,1,1,7,1,8
5854,1,5,1,2,6,,1,5,3,3,1,7,1,1
5855,2,2,2,4,4,5,1,4,1,2,2,8,1,2
5856,1,1,3,4,3,5,2,2,0,1,1,7,1,5
5857,1,5,1,2,,5,1,4,1,3,1,7,1,1
5858,1,1,3,4,3,5,2,2,0,2,3,7,1,7
5859,2,1,4,3,1,5,2,4,0,1,1,7,1,6
5860,1,5,2,5,1,5,1,2,0,2,3,7,1,3
5861,1,2,5,5,7,5,1,4,2,1,1,7,,8
5862,1,5,3,5,6,,1,1,0,2,1,5,1,4
5863,1,2,3,5,1,5,1,2,0,2,3,7,1,6
5864,2,5,3,5,1,1,1,2,0,2,2,2,1,4
5865,1,1,3,5,3,5,2,2,0,,3,7,1,5
5866,2,1,6,6,8,2,2,2,0,1,1,7,1,9
5867,1,5,4,4,1,5,1,1,0,2,3,7,1,1
5868,1,5,2,4,2,5,1,3,0,3,1,7,1,4
5869,2,5,1,2,6,,1,5,2,3,,5,1,1
5870,1,1,7,5,8,5,3,2,0,1,2,7,1,8
5871,2,5,1,2,6,3,1,4,3,3,,3,3,1
5872,1,5,2,3,1,5,1,3,3,3,1,5,2,4
5873,1,5,2,3,6,2,1,4,1,1,1,5,2,6
5874,1,1,5,4,4,5,2,3,0,1,1,5,1,7
5875,2,3,4,5,1,3,1,2,1,2,3,2,3,5
5876,2,5,4,5,1,5,1,1,0,2,5,7,1,5
5877,1,1,4,5,7,,2,5,3,2,5,8,1,6
5878,1,1,6,6,1,5,2,3,0,1,1,1,1,9
5879,2,3,4,2,4,2,1,2,0,2,3,7,1,2
5880,1,1,5,6,1,5,2,5,1,1,1,7,1,9
5881,2,1,6,4,8,5,3,2,0,1,4,7,1,6
5882,2,2,3,4,4,5,1,2,0,2,3,7,1,4
5883,1,1,5,3,1,5,2,2,0,2,1,2,1,7
5884,2,5,1,2,6,5,1,3,1,3,1,1,1,1
5885,1,1,6,4,1,5,3,2,0,1,1,7,1,8
5886,2,5,2,3,9,4,1,8,0,3,1,5,2,3
5887,2,1,7,3,5,5,3,2,0,1,1,7,1,4
5888,1,1,7,4,8,2,3,2,0,1,2,7,1,8
5889,1,1,3,4,3,5,3,2,0,2,3,7,1,4
5890,2,5,4,4,3,5,1,3,0,3,1,7,1,3
5891,2,5,3,5,1,1,1,1,0,2,1,3,1,5
5892,2,4,7,4,8,5,1,1,0,2,3,7,1,3
5893,1,1,3,3,3,5,2,6,2,1,1,5,1,2
5894,1,3,3,4,1,5,1,1,0,1,1,7,1,9
5895,2,3,5,4,1,3,1,1,0,2,3,3,1,6
5896,2,1,4,3,3,5,2,3,1,1,1,7,1,7
5897,1,2,2,3,9,5,1,2,0,1,1,2,1,2
5898,2,1,4,5,1,4,2,2,1,1,1,7,1,8
5899,1,5,4,5,6,2,1,1,0,1,3,3,1,2
5900,1,5,3,6,1,5,1,1,0,2,5,8,1,9
5901,1,1,4,5,2,,2,5,0,1,1,2,3,8
5902,2,1,4,3,1,4,2,2,0,2,2,7,1,8
5903,1,5,2,2,9,5,1,9,4,1,1,6,3,1
5904,1,,2,4,7,,1,1,0,2,3,7,3,2
5905,1,1,3,5,2,5,2,2,0,1,1,7,1,8
5906,2,1,3,4,4,,2,4,2,1,,3,1,2
5907,1,5,2,4,7,2,1,,0,,5,7,1,2
5908,1,5,3,4,3,,1,1,0,2,3,3,1,6
5909,2,5,1,2,6,2,1,6,3,3,1,7,1,1
5910,2,1,5,4,4,5,3,2,0,1,1,8,1,7
5911,1,1,2,4,6,5,3,4,0,2,3,5,1,4
5912,2,5,1,2,6,5,1,3,1,3,1,7,3,1
5913,2,5,2,4,2,4,1,4,0,3,1,7,1,8
5914,1,1,6,6,8,5,3,2,0,1,1,7,1,8
5915,1,,4,3,1,5,3,4,1,1,1,7,1,8
5916,1,5,2,3,6,5,1,8,5,3,1,8,1,9
5917,1,1,2,4,6,2,3,2,0,2,4,7,1,1
5918,2,5,4,3,4,5,1,3,1,2,1,3,1,2
5919,1,5,4,5,1,2,1,1,0,2,3,7,1,6
5920,2,4,5,4,4,,1,1,0,2,3,7,1,3
5921,2,1,6,3,4,4,2,2,0,1,4,7,1,8
5922,2,5,5,6,1,4,1,1,0,2,3,7,1,3
5923,1,5,3,6,1,4,1,1,0,1,2,7,1,9
5924,1,2,3,5,4,,1,2,0,,3,7,1,6
5925,1,4,5,4,8,5,1,2,0,2,5,7,1,1
5926,2,3,7,6,1,5,1,,0,1,1,7,1,3
5927,1,2,3,6,1,4,1,2,0,2,3,8,1,9
5928,2,2,2,2,5,5,3,3,2,2,3,7,1,1
5929,2,5,3,4,4,5,1,2,1,2,3,3,1,3
5930,2,1,6,4,9,4,3,3,0,1,1,7,1,9
5931,1,1,3,3,3,5,2,5,3,2,1,3,1,4
5932,1,2,4,6,1,4,1,2,0,1,1,7,1,6
5933,2,1,3,4,1,,2,4,2,1,1,5,1,7
5934,2,5,2,3,6,2,1,4,1,3,1,,1,9
5935,2,5,1,2,6,,1,4,2,3,1,7,2,1
5936,2,1,5,4,1,5,2,3,0,1,1,3,1,8
5937,1,2,2,3,3,4,1,2,0,3,1,7,1,9
5938,1,2,2,4,1,2,1,4,2,2,3,7,1,3
5939,2,5,1,2,6,5,1,4,2,3,1,7,1,1
5940,1,1,4,3,1,4,2,2,1,2,2,7,1,8
5941,2,5,3,5,1,2,1,1,0,1,2,7,1,5
5942,1,5,2,3,2,,1,3,0,3,1,5,1,1
5943,2,3,5,4,4,5,1,1,0,1,2,7,1,5
5944,2,1,4,4,4,,3,4,2,2,1,7,1,2
5945,2,1,5,4,1,5,2,4,1,1,1,7,1,8
5946,1,1,4,4,1,5,2,9,4,1,1,7,1,9
5947,2,1,4,4,5,5,3,5,3,1,1,7,1,9
5948,1,1,6,6,8,4,3,2,0,1,1,7,1,8
5949,2,4,6,4,1,5,1,1,0,2,3,3,1,4
5950,1,1,7,4,8,1,3,2,0,1,1,7,1,8
5951,1,5,4,5,3,4,1,1,0,2,3,7,1,4
5952,1,3,3,3,7,3,1,1,0,2,3,7,1,2
5953,2,5,2,3,4,,1,3,0,3,1,7,1,2
5954,2,1,6,5,1,,2,2,0,1,1,7,1,9
5955,1,5,2,4,2,5,1,3,0,3,2,3,1,8
5956,2,5,2,4,4,,1,3,1,2,2,7,1,4
5957,1,5,3,6,6,2,1,1,0,2,3,7,1,1
5958,1,3,4,5,1,3,1,2,0,2,1,7,1,4
5959,2,,1,1,6,4,1,4,1,3,1,5,1,1
5960,1,2,3,5,3,2,1,3,1,2,3,7,1,4
5961,2,4,7,3,5,5,1,1,0,1,,7,1,4
5962,1,1,4,4,3,5,3,2,0,1,1,5,2,6
5963,1,1,2,3,7,2,2,4,2,2,1,2,1,2
5964,2,3,4,3,9,4,1,1,0,2,1,7,,7
5965,2,5,2,4,6,4,1,4,0,2,5,1,1,3
5966,2,1,3,4,3,3,2,4,2,1,1,7,1,6
5967,1,5,3,3,1,1,1,1,0,2,3,7,1,5
5968,2,1,5,4,4,5,2,4,0,1,1,7,1,6
5969,2,1,4,4,5,5,3,4,0,1,1,7,,9
5970,1,2,4,5,1,5,1,2,0,1,1,3,1,8
5971,2,3,5,2,,5,1,5,1,2,3,5,2,2
5972,1,5,4,5,3,5,1,2,0,1,1,1,1,6
5973,1,1,6,3,8,5,3,3,0,1,1,7,1,7
5974,1,5,4,5,1,3,1,1,0,2,3,8,3,5
5975,2,5,1,2,6,5,1,9,6,3,1,7,1,1
5976,1,5,3,3,3,5,1,1,0,2,3,7,1,4
5977,2,5,2,3,9,4,1,3,1,3,3,6,1,1
5978,1,3,3,4,1,5,1,2,0,2,1,3,1,7
5979,2,1,3,6,1,2,2,3,1,1,1,7,1,7
5980,1,1,6,5,1,5,2,2,0,1,1,5,1,8
5981,2,3,4,4,4,,1,4,0,2,2,7,1,4
5982,1,5,2,4,6,5,1,5,3,3,1,7,1,1
5983,1,2,4,3,8,5,3,2,0,2,3,7,1,1
5984,2,5,2,3,4,5,1,8,1,2,1,5,1,2
5985,1,2,4,5,9,,2,3,2,1,1,7,1,4
5986,1,5,1,2,2,5,1,6,2,3,1,7,1,1
5987,1,2,6,5,8,5,1,2,0,1,1,7,1,8
5988,1,5,5,5,2,4,1,1,0,2,3,7,1,5
5989,2,5,1,2,6,4,1,4,3,3,2,5,1,1
5990,2,1,3,4,4,5,1,4,0,2,2,3,1,5
5991,1,,3,3,3,5,1,4,0,3,1,3,1,4
5992,1,5,2,3,2,5,1,8,3,3,1,5,2,8
5993,1,1,5,3,1,5,2,4,1,1,1,7,1,8
5994,2,1,6,5,1,5,2,2,0,1,1,7,1,9
5995,2,5,3,5,1,3,1,2,0,2,3,7,1,4
5996,2,5,2,5,1,5,1,1,0,2,1,7,1,4
5997,1,1,3,3,3,5,3,6,4,2,1,5,2,8
5998,2,2,3,5,1,5,1,2,0,1,1,7,1,9
5999,2,1,3,6,1,5,2,2,0,2,3,5,1,8
6000,2,3,3,4,1,5,1,4,2,2,3,7,1,1
6001,2,1,4,4,5,5,3,3,1,1,1,7,1,8
6002,1,1,3,5,1,5,2,4,2,2,1,7,1,9
6003,2,5,1,2,2,5,1,5,3,3,1,5,1,8
6004,1,2,5,3,8,5,1,2,0,1,1,7,1,6
6005,1,1,2,3,3,3,2,2,0,2,3,5,1,1
6006,2,1,5,4,1,5,3,2,0,1,1,7,1,9
6007,2,5,1,2,6,4,1,3,1,3,5,7,1,1
6008,2,1,3,4,4,5,2,4,2,2,1,7,1,7
6009,2,,4,6,5,,3,3,1,,3,7,1,1
6010,1,1,5,5,1,5,2,4,1,1,1,5,2,9
6011,1,5,3,3,1,3,1,4,0,2,3,7,1,8
6012,1,1,6,5,1,,2,3,0,1,1,3,1,8
6013,1,1,3,4,1,3,1,2,0,2,3,5,2,7
6014,2,5,4,6,1,4,1,1,0,1,5,7,1,8
6015,2,2,2,5,9,1,3,4,0,2,3,5,1,1
6016,2,4,7,4,8,4,1,1,0,1,1,7,1,1
6017,2,5,1,2,6,5,1,3,2,3,1,3,1,1
6018,2,5,2,4,2,5,1,3,0,3,1,7,1,8
6019,1,1,3,3,3,,2,2,0,2,1,5,2,5
6020,2,1,5,4,4,5,2,5,3,2,3,3,1,7
6021,2,4,7,6,8,5,1,1,0,1,4,2,1,8
6022,2,4,7,,8,5,1,1,0,,3,7,1,2
6023,2,5,1,1,6,5,1,,0,3,1,5,1,1
6024,1,1,4,5,1,5,2,4,2,2,1,8,1,8
6025,1,5,2,3,7,2,1,1,0,,5,7,1,2
6026,1,5,2,5,1,,1,1,0,2,1,7,1,5
6027,2,1,4,3,4,5,2,4,0,1,1,6,1,7
6028,1,5,2,4,6,3,1,,0,2,5,7,1,1
6029,2,5,1,2,6,2,1,2,1,3,3,3,1,1
6030,1,2,2,4,3,2,2,5,3,2,3,5,2,2
6031,2,2,2,4,4,4,2,3,0,1,2,8,3,7
6032,2,2,2,4,6,3,1,2,0,2,1,7,1,2
6033,1,2,2,4,3,4,1,2,0,2,3,3,1,6
6034,2,1,3,2,5,4,3,4,2,2,1,7,1,7
6035,2,1,5,3,4,5,2,2,0,2,3,8,2,7
6036,2,1,2,4,1,5,1,2,0,2,3,7,1,2
6037,1,5,6,5,1,5,1,2,0,1,1,7,1,6
6038,1,5,2,3,3,5,1,5,2,3,1,3,1,2
6039,1,5,2,3,7,5,1,6,2,3,1,7,1,1
6040,2,5,2,4,4,5,1,1,0,2,3,7,1,5
